Date,"Spot exchange rate, US $ into Sterling",FTSE100 daily return,10Y yield,yield-curve,bank rate,CPI,GDP,Unemployment
22-Apr-13,0.6559,-0.0009,1.731,1.59,0.50,2.2,84.305,7.7
19-Apr-13,0.6554,0.0069,1.746,1.60,0.50,2.2,84.305,7.7
18-Apr-13,0.654,-0.0001,1.749,1.63,0.50,2.2,84.305,7.7
17-Apr-13,0.6564,-0.0096,1.766,1.64,0.50,2.2,84.305,7.7
16-Apr-13,0.654,-0.0062,1.809,1.68,0.50,2.2,84.305,7.7
15-Apr-13,0.6531,-0.0064,1.793,1.67,0.50,2.2,84.305,7.7
12-Apr-13,0.6507,-0.0049,1.809,1.69,0.50,2.2,84.305,7.7
11-Apr-13,0.6496,0.0045,1.849,1.71,0.50,2.2,84.305,7.7
10-Apr-13,0.6525,0.0117,1.851,1.70,0.50,2.2,84.305,7.7
09-Apr-13,0.6538,0.0058,1.803,1.66,0.50,2.2,84.305,7.7
08-Apr-13,0.6544,0.0043,1.762,1.63,0.50,2.2,84.305,7.7
05-Apr-13,0.6513,-0.0149,1.705,1.60,0.50,2.2,84.305,7.7
04-Apr-13,0.6588,-0.0119,1.792,1.67,0.50,2.2,84.305,7.7
03-Apr-13,0.6607,-0.0108,1.828,1.72,0.50,2.2,84.305,7.7
02-Apr-13,0.661,0.0123,1.847,1.74,0.50,2.2,84.305,7.7
28-Mar-13,0.6587,0.0038,1.840,1.73,0.50,2.5,84.0693,7.8
27-Mar-13,0.6618,-0.0018,1.809,1.71,0.50,2.5,84.0693,7.8
26-Mar-13,0.6598,0.0033,1.856,1.76,0.50,2.5,84.0693,7.8
25-Mar-13,0.6586,-0.0022,1.888,1.78,0.50,2.5,84.0693,7.8
22-Mar-13,0.6562,0.0007,1.916,1.80,0.50,2.5,84.0693,7.8
21-Mar-13,0.6588,-0.0069,1.932,1.83,0.50,2.5,84.0693,7.8
20-Mar-13,0.6609,-0.0013,1.933,1.86,0.50,2.5,84.0693,7.8
19-Mar-13,0.6615,-0.0026,1.906,1.81,0.50,2.5,84.0693,7.8
18-Mar-13,0.6619,-0.0049,1.968,1.87,0.50,2.5,84.0693,7.8
15-Mar-13,0.6608,-0.0061,2.015,1.90,0.50,2.5,84.0693,7.8
14-Mar-13,0.6644,0.0074,2.045,1.93,0.50,2.5,84.0693,7.8
13-Mar-13,0.6701,-0.0045,2.044,1.93,0.50,2.5,84.0693,7.8
12-Mar-13,0.6718,0.0011,2.045,1.95,0.50,2.5,84.0693,7.8
11-Mar-13,0.6713,0.0031,2.085,1.98,0.50,2.5,84.0693,7.8
08-Mar-13,0.6701,0.0069,2.121,1.99,0.50,2.5,84.0693,7.8
07-Mar-13,0.6645,0.0018,2.091,1.97,0.50,2.5,84.0693,7.8
06-Mar-13,0.6643,-0.0007,2.037,1.94,0.50,2.5,84.0693,7.8
05-Mar-13,0.6614,0.0136,2.052,1.91,0.50,2.5,84.0693,7.8
04-Mar-13,0.6636,-0.0052,1.991,1.85,0.50,2.5,84.0693,7.8
01-Mar-13,0.6663,0.0028,1.964,1.84,0.50,2.5,84.0693,7.8
28-Feb-13,0.6588,0.0055,2.051,1.89,0.50,2.5,84.1999,7.8
27-Feb-13,0.6607,0.0088,2.044,1.89,0.50,2.5,84.1999,7.8
26-Feb-13,0.6611,-0.0134,2.074,1.95,0.50,2.5,84.1999,7.8
25-Feb-13,0.6619,0.0031,2.187,2.04,0.50,2.5,84.1999,7.8
22-Feb-13,0.655,0.0070,2.187,2.03,0.50,2.5,84.1999,7.8
21-Feb-13,0.6554,-0.0162,2.191,2.05,0.50,2.5,84.1999,7.8
20-Feb-13,0.6535,0.0026,2.279,2.10,0.50,2.5,84.1999,7.8
19-Feb-13,0.6475,0.0096,2.255,2.04,0.50,2.5,84.1999,7.8
18-Feb-13,0.646,-0.0016,2.265,2.04,0.50,2.5,84.1999,7.8
15-Feb-13,0.6441,0.0001,2.267,2.04,0.50,2.5,84.1999,7.8
14-Feb-13,0.644,-0.0050,2.266,2.04,0.50,2.5,84.1999,7.8
13-Feb-13,0.6433,0.0033,2.271,1.99,0.50,2.5,84.1999,7.8
12-Feb-13,0.6386,0.0098,2.174,1.92,0.50,2.5,84.1999,7.8
11-Feb-13,0.6385,0.0021,2.159,1.91,0.50,2.5,84.1999,7.8
08-Feb-13,0.6314,0.0057,2.147,1.90,0.50,2.5,84.1999,7.8
07-Feb-13,0.6368,-0.0106,2.157,1.90,0.50,2.5,84.1999,7.8
06-Feb-13,0.6389,0.0020,2.149,1.88,0.50,2.5,84.1999,7.8
05-Feb-13,0.6382,0.0058,2.168,1.89,0.50,2.5,84.1999,7.8
04-Feb-13,0.6354,-0.0158,2.136,1.87,0.50,2.5,84.1999,7.8
01-Feb-13,0.6351,0.0112,2.133,1.84,0.50,2.5,84.1999,7.8
31-Jan-13,0.6307,-0.0073,2.134,1.81,0.50,2.4,83.4557,8
30-Jan-13,0.6333,-0.0025,2.156,1.82,0.50,2.4,83.4557,8
29-Jan-13,0.635,0.0071,2.114,1.79,0.50,2.4,83.4557,8
28-Jan-13,0.6366,0.0016,2.137,1.80,0.50,2.4,83.4557,8
25-Jan-13,0.6326,0.0031,2.099,1.77,0.50,2.4,83.4557,8
24-Jan-13,0.6336,0.0109,2.057,1.74,0.50,2.4,83.4557,8
23-Jan-13,0.6312,0.0030,2.028,1.72,0.50,2.4,83.4557,8
22-Jan-13,0.6302,-0.0003,2.055,1.71,0.50,2.4,83.4557,8
21-Jan-13,0.6316,0.0043,2.082,1.72,0.50,2.4,83.4557,8
18-Jan-13,0.6304,0.0036,2.044,1.72,0.50,2.4,83.4557,8
17-Jan-13,0.6262,0.0046,2.067,1.74,0.50,2.4,83.4557,8
16-Jan-13,0.6252,-0.0022,2.029,1.72,0.50,2.4,83.4557,8
15-Jan-13,0.6215,0.0015,2.043,1.73,0.50,2.4,83.4557,8
14-Jan-13,0.6224,-0.0022,2.055,1.73,0.50,2.4,83.4557,8
11-Jan-13,0.6202,0.0033,2.107,1.76,0.50,2.4,83.4557,8
10-Jan-13,0.6208,0.0005,2.110,1.77,0.50,2.4,83.4557,8
09-Jan-13,0.6247,0.0074,2.047,1.72,0.50,2.4,83.4557,8
08-Jan-13,0.6236,-0.0018,2.048,1.71,0.50,2.4,83.4557,8
07-Jan-13,0.6218,-0.0041,2.108,1.73,0.50,2.4,83.4557,8
04-Jan-13,0.6236,0.0070,2.143,1.73,0.50,2.4,83.4557,8
03-Jan-13,0.6188,0.0033,2.085,1.70,0.50,2.4,83.4557,8
02-Jan-13,0.6141,0.0220,2.002,1.66,0.50,2.4,83.4557,8
31-Dec-12,0.6185,-0.0047,1.838,1.57,0.50,2.4,83.6158,7.8
28-Dec-12,0.619,-0.0049,1.832,1.57,0.50,2.4,83.6158,7.8
27-Dec-12,0.6201,0.0000,1.836,1.58,0.50,2.4,83.6158,7.8
24-Dec-12,0.6181,0.0024,1.918,1.61,0.50,2.4,83.6158,7.8
21-Dec-12,0.618,-0.0031,1.916,1.62,0.50,2.4,83.6158,7.8
20-Dec-12,0.615,-0.0005,1.957,1.64,0.50,2.4,83.6158,7.8
19-Dec-12,0.6146,0.0043,1.979,1.64,0.50,2.4,83.6158,7.8
18-Dec-12,0.6155,0.0040,1.960,1.63,0.50,2.4,83.6158,7.8
17-Dec-12,0.6174,-0.0016,1.890,1.59,0.50,2.4,83.6158,7.8
14-Dec-12,0.6204,-0.0013,1.872,1.58,0.50,2.4,83.6158,7.8
13-Dec-12,0.6198,-0.0027,1.862,1.59,0.50,2.4,83.6158,7.8
12-Dec-12,0.6205,0.0035,1.825,1.58,0.50,2.4,83.6158,7.8
11-Dec-12,0.621,0.0006,1.805,1.56,0.50,2.4,83.6158,7.8
10-Dec-12,0.6221,0.0012,1.775,1.54,0.50,2.4,83.6158,7.8
07-Dec-12,0.6242,0.0022,1.741,1.53,0.50,2.4,83.6158,7.8
06-Dec-12,0.6219,0.0016,1.740,1.52,0.50,2.4,83.6158,7.8
05-Dec-12,0.6214,0.0039,1.752,1.51,0.50,2.4,83.6158,7.8
04-Dec-12,0.6208,-0.0004,1.790,1.52,0.50,2.4,83.6158,7.8
03-Dec-12,0.6213,0.0008,1.800,1.51,0.50,2.4,83.6158,7.8
30-Nov-12,0.6239,-0.0006,1.750,1.49,0.50,2.4,83.9161,7.8
29-Nov-12,0.6235,0.0115,1.753,1.50,0.50,2.4,83.9161,7.8
28-Nov-12,0.6256,0.0006,1.748,1.51,0.50,2.4,83.9161,7.8
27-Nov-12,0.6239,0.0022,1.829,1.55,0.50,2.4,83.9161,7.8
26-Nov-12,0.6241,-0.0056,1.820,1.54,0.50,2.4,83.9161,7.8
23-Nov-12,0.6246,0.0049,1.824,1.56,0.50,2.4,83.9161,7.8
22-Nov-12,0.6271,0.0068,1.822,1.56,0.50,2.4,83.9161,7.8
21-Nov-12,0.6276,0.0007,1.836,1.57,0.50,2.4,83.9161,7.8
20-Nov-12,0.6283,0.0018,1.831,1.58,0.50,2.4,83.9161,7.8
19-Nov-12,0.6284,0.0236,1.763,1.54,0.50,2.4,83.9161,7.8
16-Nov-12,0.6311,-0.0127,1.716,1.52,0.50,2.4,83.9161,7.8
15-Nov-12,0.63,-0.0077,1.727,1.53,0.50,2.4,83.9161,7.8
14-Nov-12,0.6312,-0.0111,1.739,1.54,0.50,2.4,83.9161,7.8
13-Nov-12,0.6292,0.0033,1.696,1.49,0.50,2.4,83.9161,7.8
12-Nov-12,0.6302,-0.0004,1.701,1.52,0.50,2.4,83.9161,7.8
09-Nov-12,0.6285,-0.0011,1.711,1.53,0.50,2.4,83.9161,7.8
08-Nov-12,0.6261,-0.0027,1.747,1.58,0.50,2.4,83.9161,7.8
07-Nov-12,0.6255,-0.0158,1.737,1.57,0.50,2.4,83.9161,7.8
06-Nov-12,0.6257,0.0079,1.793,1.61,0.50,2.4,83.9161,7.8
05-Nov-12,0.6261,-0.0050,1.799,1.61,0.50,2.4,83.9161,7.8
02-Nov-12,0.6235,0.0011,1.838,1.63,0.50,2.4,83.9161,7.8
01-Nov-12,0.6195,0.0137,1.848,1.62,0.50,2.4,83.9161,7.8
31-Oct-12,0.6207,-0.0115,1.830,1.61,0.50,2.4,83.6764,7.8
30-Oct-12,0.6218,0.0095,1.803,1.60,0.50,2.4,83.6764,7.8
29-Oct-12,0.624,-0.0020,1.776,1.60,0.50,2.4,83.6764,7.8
26-Oct-12,0.6213,0.0003,1.845,1.65,0.50,2.4,83.6764,7.8
25-Oct-12,0.6195,0.0000,1.897,1.67,0.50,2.4,83.6764,7.8
24-Oct-12,0.6239,0.0012,1.829,1.63,0.50,2.4,83.6764,7.8
23-Oct-12,0.6274,-0.0144,1.808,1.60,0.50,2.4,83.6764,7.8
22-Oct-12,0.6237,-0.0022,1.882,1.65,0.50,2.4,83.6764,7.8
19-Oct-12,0.6242,-0.0035,1.865,1.64,0.50,2.4,83.6764,7.8
18-Oct-12,0.6198,0.0010,1.883,1.65,0.50,2.4,83.6764,7.8
17-Oct-12,0.6186,0.0069,1.884,1.66,0.50,2.4,83.6764,7.8
16-Oct-12,0.6211,0.0112,1.785,1.58,0.50,2.4,83.6764,7.8
15-Oct-12,0.623,0.0021,1.716,1.55,0.50,2.4,83.6764,7.8
12-Oct-12,0.6216,-0.0062,1.693,1.53,0.50,2.4,83.6764,7.8
11-Oct-12,0.6235,0.0092,1.744,1.56,0.50,2.4,83.6764,7.8
10-Oct-12,0.6242,-0.0058,1.732,1.56,0.50,2.4,83.6764,7.8
09-Oct-12,0.625,-0.0054,1.687,1.55,0.50,2.4,83.6764,7.8
08-Oct-12,0.624,-0.0050,1.687,1.55,0.50,2.4,83.6764,7.8
05-Oct-12,0.6176,0.0074,1.728,1.57,0.50,2.4,83.6764,7.8
04-Oct-12,0.6186,0.0003,1.660,1.53,0.50,2.4,83.6764,7.8
03-Oct-12,0.6222,0.0028,1.648,1.51,0.50,2.4,83.6764,7.8
02-Oct-12,0.6197,-0.0019,1.678,1.53,0.50,2.4,83.6764,7.8
01-Oct-12,0.6191,0.0137,1.699,1.54,0.50,2.4,83.6764,7.8
28-Sep-12,0.6192,-0.0065,1.664,1.52,0.50,2.1,83.3979,7.8
27-Sep-12,0.6176,0.0020,1.668,1.51,0.50,2.1,83.3979,7.8
26-Sep-12,0.6193,-0.0156,1.629,1.47,0.50,2.1,83.3979,7.8
25-Sep-12,0.6152,0.0036,1.771,1.59,0.50,2.1,83.3979,7.8
24-Sep-12,0.6175,-0.0024,1.764,1.57,0.50,2.1,83.3979,7.8
21-Sep-12,0.6152,-0.0003,1.787,1.59,0.50,2.1,83.3979,7.8
20-Sep-12,0.6172,-0.0057,1.737,1.55,0.50,2.1,83.3979,7.8
19-Sep-12,0.6164,0.0035,1.780,1.59,0.50,2.1,83.3979,7.8
18-Sep-12,0.6152,-0.0043,1.830,1.63,0.50,2.1,83.3979,7.8
17-Sep-12,0.6147,-0.0037,1.872,1.66,0.50,2.1,83.3979,7.8
14-Sep-12,0.6155,0.0164,1.904,1.68,0.50,2.1,83.3979,7.8
13-Sep-12,0.6205,0.0065,1.759,1.60,0.50,2.1,83.3979,7.8
12-Sep-12,0.6211,-0.0017,1.786,1.62,0.50,2.1,83.3979,7.8
11-Sep-12,0.6225,-0.0002,1.688,1.56,0.50,2.1,83.3979,7.8
10-Sep-12,0.6246,-0.0003,1.689,1.59,0.50,2.1,83.3979,7.8
07-Sep-12,0.624,0.0030,1.644,1.57,0.50,2.1,83.3979,7.8
06-Sep-12,0.6276,0.0211,1.668,1.58,0.50,2.1,83.3979,7.8
05-Sep-12,0.6284,-0.0025,1.602,1.55,0.50,2.1,83.3979,7.8
04-Sep-12,0.6295,-0.0150,1.591,1.55,0.50,2.1,83.3979,7.8
03-Sep-12,0.629,0.0082,1.614,1.58,0.50,2.1,83.3979,7.8
31-Aug-12,0.6296,-0.0014,1.600,1.55,0.50,2.3,84.2799,7.8
30-Aug-12,0.6324,-0.0042,1.571,1.52,0.50,2.3,84.2799,7.8
29-Aug-12,0.6318,-0.0056,1.622,1.54,0.50,2.3,84.2799,7.8
28-Aug-12,0.6318,-0.0002,1.604,1.54,0.50,2.3,84.2799,7.8
24-Aug-12,0.6323,0.0000,1.635,1.56,0.50,2.3,84.2799,7.8
23-Aug-12,0.6294,0.0004,1.676,1.57,0.50,2.3,84.2799,7.8
22-Aug-12,0.6328,-0.0142,1.730,1.62,0.50,2.3,84.2799,7.8
21-Aug-12,0.6335,0.0057,1.805,1.66,0.50,2.3,84.2799,7.8
20-Aug-12,0.6367,-0.0048,1.755,1.67,0.50,2.3,84.2799,7.8
17-Aug-12,0.6379,0.0031,1.765,1.67,0.50,2.3,84.2799,7.8
16-Aug-12,0.6352,0.0003,1.780,1.66,0.50,2.3,84.2799,7.8
15-Aug-12,0.6371,-0.0054,1.775,1.66,0.50,2.3,84.2799,7.8
14-Aug-12,0.6375,0.0056,1.699,1.62,0.50,2.3,84.2799,7.8
13-Aug-12,0.6368,-0.0026,1.664,1.60,0.50,2.3,84.2799,7.8
10-Aug-12,0.6373,-0.0008,1.641,1.58,0.50,2.3,84.2799,7.8
09-Aug-12,0.6395,0.0010,1.712,1.64,0.50,2.3,84.2799,7.8
08-Aug-12,0.6385,0.0008,1.673,1.60,0.50,2.3,84.2799,7.8
07-Aug-12,0.639,0.0056,1.685,1.65,0.50,2.3,84.2799,7.8
06-Aug-12,0.6404,0.0037,1.604,1.60,0.50,2.3,84.2799,7.8
03-Aug-12,0.6409,0.0221,1.651,1.62,0.50,2.3,84.2799,7.8
02-Aug-12,0.6444,-0.0088,1.551,1.55,0.50,2.3,84.2799,7.8
01-Aug-12,0.6415,0.0138,1.618,1.59,0.50,2.3,84.2799,7.8
31-Jul-12,0.6382,-0.0102,1.575,1.54,0.50,2.4,83.8183,7.9
30-Jul-12,0.6371,0.0118,1.648,1.58,0.50,2.4,83.8183,7.9
27-Jul-12,0.6364,0.0097,1.642,1.58,0.50,2.4,83.8183,7.9
26-Jul-12,0.637,0.0136,1.584,1.55,0.50,2.4,83.8183,7.9
25-Jul-12,0.6462,-0.0002,1.561,1.56,0.50,2.4,83.8183,7.9
24-Jul-12,0.644,-0.0063,1.569,1.55,0.50,2.4,83.8183,7.9
23-Jul-12,0.6447,-0.0209,1.576,1.54,0.50,2.4,83.8183,7.9
20-Jul-12,0.6396,-0.0109,1.584,1.53,0.50,2.4,83.8183,7.9
19-Jul-12,0.6366,0.0050,1.622,1.56,0.50,2.4,83.8183,7.9
18-Jul-12,0.64,0.0101,1.576,1.49,0.50,2.4,83.8183,7.9
17-Jul-12,0.6423,-0.0059,1.602,1.47,0.50,2.4,83.8183,7.9
16-Jul-12,0.6402,-0.0007,1.606,1.46,0.50,2.4,83.8183,7.9
13-Jul-12,0.6433,0.0103,1.650,1.50,0.50,2.4,83.8183,7.9
12-Jul-12,0.6492,-0.0099,1.630,1.49,0.50,2.4,83.8183,7.9
11-Jul-12,0.6426,0.0001,1.659,1.51,0.50,2.4,83.8183,7.9
10-Jul-12,0.6453,0.0065,1.685,1.53,0.50,2.4,83.8183,7.9
09-Jul-12,0.6442,-0.0062,1.683,1.54,0.50,2.4,83.8183,7.9
06-Jul-12,0.6448,-0.0053,1.707,1.55,0.50,2.4,83.8183,7.9
05-Jul-12,0.6443,0.0014,1.759,1.60,0.50,2.4,83.8183,7.9
04-Jul-12,0.6419,-0.0006,1.814,1.59,0.50,2.4,83.8183,7.9
03-Jul-12,0.6378,0.0083,1.838,1.59,0.50,2.4,83.8183,7.9
02-Jul-12,0.6374,0.0125,1.783,1.57,0.50,2.4,83.8183,7.9
29-Jun-12,0.6375,0.0142,1.822,1.60,0.50,2.3,82.668,8
28-Jun-12,0.6449,-0.0056,1.727,1.52,0.50,2.3,82.668,8
27-Jun-12,0.643,0.0141,1.770,1.55,0.50,2.3,82.668,8
26-Jun-12,0.6411,-0.0007,1.773,1.54,0.50,2.3,82.668,8
25-Jun-12,0.6426,-0.0114,1.761,1.54,0.50,2.3,82.668,8
22-Jun-12,0.6428,-0.0095,1.805,1.56,0.50,2.3,82.668,8
21-Jun-12,0.6386,-0.0099,1.774,1.57,0.50,2.3,82.668,8
20-Jun-12,0.6352,0.0064,1.839,1.62,0.50,2.3,82.668,8
19-Jun-12,0.6365,0.0173,1.821,1.63,0.50,2.3,82.668,8
18-Jun-12,0.6382,0.0022,1.763,1.56,0.50,2.3,82.668,8
15-Jun-12,0.6393,0.0022,1.776,1.58,0.50,2.3,82.668,8
14-Jun-12,0.6433,-0.0031,1.822,1.58,0.50,2.3,82.668,8
13-Jun-12,0.6417,0.0018,1.846,1.59,0.50,2.3,82.668,8
12-Jun-12,0.6433,0.0076,1.780,1.54,0.50,2.3,82.668,8
11-Jun-12,0.6448,-0.0005,1.719,1.51,0.50,2.3,82.668,8
08-Jun-12,0.6487,-0.0023,1.708,1.51,0.50,2.3,82.668,8
07-Jun-12,0.642,0.0118,1.791,1.57,0.50,2.3,82.668,8
06-Jun-12,0.6469,0.0236,1.722,1.52,0.50,2.3,82.668,8
01-Jun-12,0.6521,-0.0114,1.606,1.40,0.50,2.3,82.668,8
31-May-12,0.6497,0.0045,1.651,1.46,0.50,2.5,83.7197,8
30-May-12,0.6438,-0.0174,1.730,1.52,0.50,2.5,83.7197,8
29-May-12,0.6378,0.0065,1.861,1.63,0.50,2.5,83.7197,8
28-May-12,0.6367,0.0009,1.840,1.66,0.50,2.5,83.7197,8
25-May-12,0.6395,0.0003,1.841,1.66,0.50,2.5,83.7197,8
24-May-12,0.6378,0.0159,1.858,1.67,0.50,2.5,83.7197,8
23-May-12,0.6363,-0.0253,1.855,1.64,0.50,2.5,83.7197,8
22-May-12,0.633,0.0186,1.949,1.71,0.50,2.5,83.7197,8
21-May-12,0.6328,0.0070,1.919,1.68,0.50,2.5,83.7197,8
18-May-12,0.6327,-0.0133,1.904,1.65,0.50,2.5,83.7197,8
17-May-12,0.6324,-0.0124,1.926,1.63,0.50,2.5,83.7197,8
16-May-12,0.6282,-0.0060,1.946,1.64,0.50,2.5,83.7197,8
15-May-12,0.6235,-0.0051,1.962,1.63,0.50,2.5,83.7197,8
14-May-12,0.621,-0.0197,1.953,1.62,0.50,2.5,83.7197,8
11-May-12,0.6212,0.0057,2.034,1.69,0.50,2.5,83.7197,8
10-May-12,0.6188,0.0025,2.047,1.69,0.50,2.5,83.7197,8
09-May-12,0.6212,-0.0044,1.972,1.62,0.50,2.5,83.7197,8
08-May-12,0.6196,-0.0178,1.995,1.64,0.50,2.5,83.7197,8
04-May-12,0.6189,-0.0193,2.075,1.71,0.50,2.5,83.7197,8
03-May-12,0.6172,0.0015,2.112,1.74,0.50,2.5,83.7197,8
02-May-12,0.6171,-0.0093,2.118,1.75,0.50,2.5,83.7197,8
01-May-12,0.6165,0.0130,2.170,1.78,0.50,2.5,83.7197,8
30-Apr-12,0.6158,-0.0068,2.215,1.78,0.50,2.8,82.5003,8.1
27-Apr-12,0.6158,0.0049,2.225,1.82,0.50,2.8,82.5003,8.1
26-Apr-12,0.6178,0.0052,2.202,1.82,0.50,2.8,82.5003,8.1
25-Apr-12,0.6206,0.0016,2.232,1.83,0.50,2.8,82.5003,8.1
24-Apr-12,0.6192,0.0078,2.211,1.78,0.50,2.8,82.5003,8.1
23-Apr-12,0.6213,-0.0185,2.217,1.78,0.50,2.8,82.5003,8.1
20-Apr-12,0.6205,0.0048,2.266,1.81,0.50,2.8,82.5003,8.1
19-Apr-12,0.6227,-0.0001,2.251,1.82,0.50,2.8,82.5003,8.1
18-Apr-12,0.6238,-0.0038,2.222,1.81,0.50,2.8,82.5003,8.1
17-Apr-12,0.6279,0.0178,2.188,1.80,0.50,2.8,82.5003,8.1
16-Apr-12,0.6313,0.0026,2.127,1.76,0.50,2.8,82.5003,8.1
13-Apr-12,0.6296,-0.0103,2.124,1.77,0.50,2.8,82.5003,8.1
12-Apr-12,0.6268,0.0134,2.181,1.82,0.50,2.8,82.5003,8.1
11-Apr-12,0.6287,0.0070,2.141,1.77,0.50,2.8,82.5003,8.1
10-Apr-12,0.6314,-0.0224,2.100,1.74,0.50,2.8,82.5003,8.1
05-Apr-12,0.6317,0.0035,2.255,1.87,0.50,2.8,82.5003,8.1
04-Apr-12,0.63,-0.0230,2.302,1.90,0.50,2.8,82.5003,8.1
03-Apr-12,0.6261,-0.0062,2.262,1.88,0.50,2.8,82.5003,8.1
02-Apr-12,0.6244,0.0185,2.300,1.92,0.50,2.8,82.5003,8.1
30-Mar-12,0.6257,0.0046,2.279,1.90,0.50,3.1,82.9203,8.2
29-Mar-12,0.6286,-0.0115,2.276,1.88,0.50,3.1,82.9203,8.2
28-Mar-12,0.6309,-0.0103,2.290,1.88,0.50,3.1,82.9203,8.2
27-Mar-12,0.6262,-0.0056,2.332,1.92,0.50,3.1,82.9203,8.2
26-Mar-12,0.6275,0.0082,2.402,1.97,0.50,3.1,82.9203,8.2
23-Mar-12,0.6304,0.0016,2.362,1.95,0.50,3.1,82.9203,8.2
22-Mar-12,0.6326,-0.0079,2.400,2.00,0.50,3.1,82.9203,8.2
21-Mar-12,0.631,0.0001,2.447,2.04,0.50,3.1,82.9203,8.2
20-Mar-12,0.6307,-0.0117,2.503,2.09,0.50,3.1,82.9203,8.2
19-Mar-12,0.6292,-0.0007,2.495,2.08,0.50,3.1,82.9203,8.2
16-Mar-12,0.6312,0.0042,2.524,2.11,0.50,3.1,82.9203,8.2
15-Mar-12,0.6382,-0.0008,2.450,2.05,0.50,3.1,82.9203,8.2
14-Mar-12,0.6375,-0.0018,2.400,1.96,0.50,3.1,82.9203,8.2
13-Mar-12,0.6355,0.0107,2.240,1.83,0.50,3.1,82.9203,8.2
12-Mar-12,0.6404,0.0009,2.166,1.78,0.50,3.1,82.9203,8.2
09-Mar-12,0.6372,0.0047,2.223,1.84,0.50,3.1,82.9203,8.2
08-Mar-12,0.6323,0.0118,2.214,1.83,0.50,3.1,82.9203,8.2
07-Mar-12,0.6366,0.0044,2.207,1.82,0.50,3.1,82.9203,8.2
06-Mar-12,0.6354,-0.0186,2.192,1.82,0.50,3.1,82.9203,8.2
05-Mar-12,0.63,-0.0061,2.231,1.86,0.50,3.1,82.9203,8.2
02-Mar-12,0.6307,-0.0034,2.199,1.86,0.50,3.1,82.9203,8.2
01-Mar-12,0.6267,0.0102,2.276,1.89,0.50,3.1,82.9203,8.2
29-Feb-12,0.6259,-0.0095,2.195,1.88,0.50,3.1,82.7884,8.2
28-Feb-12,0.6314,0.0021,2.135,1.82,0.50,3.1,82.7884,8.2
27-Feb-12,0.6313,-0.0033,2.142,1.84,0.50,3.1,82.7884,8.2
24-Feb-12,0.6306,-0.0005,2.166,1.87,0.50,3.1,82.7884,8.2
23-Feb-12,0.6369,0.0036,2.191,1.89,0.50,3.1,82.7884,8.2
22-Feb-12,0.6382,-0.0020,2.227,1.92,0.50,3.1,82.7884,8.2
21-Feb-12,0.6321,-0.0029,2.299,1.96,0.50,3.1,82.7884,8.2
20-Feb-12,0.6301,0.0068,2.322,1.99,0.50,3.1,82.7884,8.2
17-Feb-12,0.6323,0.0033,2.275,1.94,0.50,3.1,82.7884,8.2
16-Feb-12,0.635,-0.0012,2.211,1.90,0.50,3.1,82.7884,8.2
15-Feb-12,0.6372,-0.0013,2.165,1.87,0.50,3.1,82.7884,8.2
14-Feb-12,0.6382,-0.0010,2.181,1.89,0.50,3.1,82.7884,8.2
13-Feb-12,0.6333,0.0091,2.215,1.93,0.50,3.1,82.7884,8.2
10-Feb-12,0.6349,-0.0073,2.219,1.93,0.50,3.1,82.7884,8.2
09-Feb-12,0.6312,0.0033,2.318,1.99,0.50,3.1,82.7884,8.2
08-Feb-12,0.632,-0.0024,2.274,1.94,0.50,3.1,82.7884,8.2
07-Feb-12,0.6301,-0.0003,2.294,1.93,0.50,3.1,82.7884,8.2
06-Feb-12,0.6331,-0.0015,2.240,1.89,0.50,3.1,82.7884,8.2
03-Feb-12,0.633,0.0181,2.252,1.92,0.50,3.1,82.7884,8.2
02-Feb-12,0.6322,0.0009,2.170,1.85,0.50,3.1,82.7884,8.2
01-Feb-12,0.6306,0.0192,2.112,1.80,0.50,3.1,82.7884,8.2
31-Jan-12,0.6337,0.0019,2.043,1.76,0.50,3.2,83.3375,8.3
30-Jan-12,0.6377,-0.0109,2.068,1.76,0.50,3.2,83.3375,8.3
27-Jan-12,0.6382,-0.0107,2.136,1.83,0.50,3.2,83.3375,8.3
26-Jan-12,0.6371,0.0126,2.163,1.85,0.50,3.2,83.3375,8.3
25-Jan-12,0.6416,-0.0050,2.223,1.87,0.50,3.2,83.3375,8.3
24-Jan-12,0.6416,-0.0053,2.244,1.87,0.50,3.2,83.3375,8.3
23-Jan-12,0.6412,0.0094,2.236,1.88,0.50,3.2,83.3375,8.3
20-Jan-12,0.6441,-0.0022,2.171,1.84,0.50,3.2,83.3375,8.3
19-Jan-12,0.6462,0.0068,2.121,1.80,0.50,3.2,83.3375,8.3
18-Jan-12,0.6491,0.0015,2.024,1.66,0.50,3.2,83.3375,8.3
17-Jan-12,0.6513,0.0065,2.032,1.69,0.50,3.2,83.3375,8.3
16-Jan-12,0.6524,0.0037,2.039,1.72,0.50,3.2,83.3375,8.3
13-Jan-12,0.6542,-0.0046,2.039,1.72,0.50,3.2,83.3375,8.3
12-Jan-12,0.6528,-0.0015,2.085,1.75,0.50,3.2,83.3375,8.3
11-Jan-12,0.6512,-0.0045,2.069,1.74,0.50,3.2,83.3375,8.3
10-Jan-12,0.6457,0.0150,2.125,1.77,0.50,3.2,83.3375,8.3
09-Jan-12,0.6474,-0.0066,2.063,1.74,0.50,3.2,83.3375,8.3
06-Jan-12,0.649,0.0045,2.094,1.75,0.50,3.2,83.3375,8.3
